Shop ID,Shopname,Meli id,Item Title,Promo Price,Link,L1 Category,buckt,meds,buckt_meds,score,score_medida,Item ID shopee,Item Title shopee,Shop ID shopee,Shopname shopee,L1 Category shopee,item_price shopee,price shopee,Promo Price shopee,link shopee
4419075224,T&T Bem Vindo,e23031665066,Relogio De Pulso Digital Com LED M4 Esportivo A prova agua feminino masculino,6.0,https://br.shein.com//Smart-Watches-p-13937076-cat-3338.html?mallCode=2,Mobile & Gadgets,<10,nan,<100,95,,6286487347,Relógio M4 digital led Esportivo A prova água feminino masculino,421422443,H&T Davi,Watches,9.581632653,12.51377551,9.581632653,https://www.shopee.com.br/product/421422443/6286487347
4419075224,T&T Bem Vindo,e23042789268,Relogio digital led eletronico Esportivo A prova agua feminino masculino em Sao Paulo,9.59,https://br.shein.com//Smart-Watches-p-15353376-cat-3338.html?mallCode=2,Mobile & Gadgets,<10,nan,<100,83,,6286487347,Relógio M4 digital led Esportivo A prova água feminino masculino,421422443,H&T Davi,Watches,9.581632653,12.51377551,9.581632653,https://www.shopee.com.br/product/421422443/6286487347
4419075224,T&T Bem Vindo,e23042921833,Relogio Digital Eletronico Led quadrado a prova d'agua Feminino Masculino Unissex,12.59,https://br.shein.com//Smart-Watches-p-15468726-cat-3338.html?mallCode=2,Mobile & Gadgets,<20,nan,<200,81,,22226408198,Relógio Digital Unisexo Quadrado Masculino Feminino À Prova D'água Reloj Mujer,661828006,Mãe Bebêcare,Watches,12.98,21.98,12.98,https://www.shopee.com.br/product/661828006/22226408198
4419075224,T&T Bem Vindo,e23040670754,Relogio feminino digital A prova agua De Pulso Com LED eletronico Esportivo masculino Infantil,12.96,https://br.shein.com//Smart-Watches-p-14545872-cat-3338.html?mallCode=2,Mobile & Gadgets,<20,nan,<200,80,,22427352681,Relógio M4 digital Led Esportivo A prova água Feminino Masculino,332591583,MARISIS,Watches,10.38795918,10.9,10.38795918,https://www.shopee.com.br/product/332591583/22427352681
4419075224,T&T Bem Vindo,e23042758989,Relogio digital A prova agua led eletronico Esportivo feminino masculino Infantil em Sao Paulo,9.59,https://br.shein.com//Smart-Watches-p-15373126-cat-3338.html?mallCode=2,Mobile & Gadgets,<10,nan,<100,84,,20767032775,Relógios Casal Relógio Digital LED Masculino Feminino Eletrônico Esportivo De Pulso,557736921,ZX Multitipo Relógio,Watches,7.275714286,19.15428571,7.275714286,https://www.shopee.com.br/product/557736921/20767032775
4419075224,T&T Bem Vindo,e23042789268,Relogio digital led eletronico Esportivo A prova agua feminino masculino em Sao Paulo,9.59,https://br.shein.com//Smart-Watches-p-15353376-cat-3338.html?mallCode=2,Mobile & Gadgets,<10,nan,<100,89,,20767032775,Relógios Casal Relógio Digital LED Masculino Feminino Eletrônico Esportivo De Pulso,557736921,ZX Multitipo Relógio,Watches,7.275714286,19.15428571,7.275714286,https://www.shopee.com.br/product/557736921/20767032775
4419075224,T&T Bem Vindo,e23042758989,Relogio digital A prova agua led eletronico Esportivo feminino masculino Infantil em Sao Paulo,9.59,https://br.shein.com//Smart-Watches-p-15373126-cat-3338.html?mallCode=2,Mobile & Gadgets,<10,nan,<100,81,,18870198821,Relógio Eletrônico LED À Prova D'água Digital Esportivo Masculino,471962110,CHINA1688.br,Watches,6.85,24.46,6.85,https://www.shopee.com.br/product/471962110/18870198821
4419075224,T&T Bem Vindo,e23042789268,Relogio digital led eletronico Esportivo A prova agua feminino masculino em Sao Paulo,9.59,https://br.shein.com//Smart-Watches-p-15353376-cat-3338.html?mallCode=2,Mobile & Gadgets,<10,nan,<100,86,,18870198821,Relógio Eletrônico LED À Prova D'água Digital Esportivo Masculino,471962110,CHINA1688.br,Watches,6.85,24.46,6.85,https://www.shopee.com.br/product/471962110/18870198821
4419075224,T&T Bem Vindo,e23040670754,Relogio feminino digital A prova agua De Pulso Com LED eletronico Esportivo masculino Infantil,12.96,https://br.shein.com//Smart-Watches-p-14545872-cat-3338.html?mallCode=2,Mobile & Gadgets,<20,nan,<200,80,,16393014118,Relógio M4 digital led Esportivo A prova água feminino masculino,344940091,TOP SHOP VARIEDADES,Watches,12.9,12.9,12.9,https://www.shopee.com.br/product/344940091/16393014118
4419075224,T&T Bem Vindo,e23031665066,Relogio De Pulso Digital Com LED M4 Esportivo A prova agua feminino masculino,6.0,https://br.shein.com//Smart-Watches-p-13937076-cat-3338.html?mallCode=2,Mobile & Gadgets,<10,nan,<100,95,,22703919607,Relógio M4 Digital Led Esportivo A Prova Água Feminino Masculino,457612287,LucaStore.br,Watches,9.18,9.18,9.18,https://www.shopee.com.br/product/457612287/22703919607
4419075224,T&T Bem Vindo,e23042789268,Relogio digital led eletronico Esportivo A prova agua feminino masculino em Sao Paulo,9.59,https://br.shein.com//Smart-Watches-p-15353376-cat-3338.html?mallCode=2,Mobile & Gadgets,<10,nan,<100,83,,22703919607,Relógio M4 Digital Led Esportivo A Prova Água Feminino Masculino,457612287,LucaStore.br,Watches,9.18,9.18,9.18,https://www.shopee.com.br/product/457612287/22703919607
5945088293,Comprei Birigui,k23041522228,Bota Infantil Menina Angipe Coturno Infantil Menina Bota Menina,52.75,https://br.shein.com//Kids-Boots-p-15190675-cat-2074.html?mallCode=2,Baby & Kids Fashion,<80,nan,<800,81,,22095634104,Kit Botinha Infantil Menina Coturno + Bolsinha Infantil Menina,942654076,anamalfi.joana,Baby & Kids Fashion,69.875081,110.9,69.875081,https://www.shopee.com.br/product/942654076/22095634104
5945088293,Comprei Birigui,k23041573387,Coturno Feminino Infantil Bota Menina Bota Infantil Menina,51.71,https://br.shein.com//Kids-Boots-p-15015016-cat-2074.html?mallCode=2,Baby & Kids Fashion,<80,nan,<800,81,,22095634104,Kit Botinha Infantil Menina Coturno + Bolsinha Infantil Menina,942654076,anamalfi.joana,Baby & Kids Fashion,69.875081,110.9,69.875081,https://www.shopee.com.br/product/942654076/22095634104
5945088293,Comprei Birigui,k23042853106,Coturno Infantil Menina Bota Infantil Menina,50.93,https://br.shein.com//Kids-Boots-p-15450575-cat-2074.html?mallCode=2,Baby & Kids Fashion,<80,nan,<800,85,,22095634104,Kit Botinha Infantil Menina Coturno + Bolsinha Infantil Menina,942654076,anamalfi.joana,Baby & Kids Fashion,69.875081,110.9,69.875081,https://www.shopee.com.br/product/942654076/22095634104
5945088293,Comprei Birigui,k23041573387,Coturno Feminino Infantil Bota Menina Bota Infantil Menina,51.71,https://br.shein.com//Kids-Boots-p-15015016-cat-2074.html?mallCode=2,Baby & Kids Fashion,<80,nan,<800,80,,17792786750,Bota Coturno Infantil Menina Verniz Lançamento 2023 Infantil Feminino,769394435,Arte Calce,Baby & Kids Fashion,65.12561863,65.12561863,65.12561863,https://www.shopee.com.br/product/769394435/17792786750
2801177228,Popidi,k23051310800,Tenis Calce Facil Infantil Menino No 28 Ao 33 Escolar 11.60j,75.38,https://br.shein.com//Kids-Flats-p-16028414-cat-2071.html?mallCode=2,Baby & Kids Fashion,<80,nan,<800,80,,22803776011,Kidstep Tenis Escolar Infantil Calce Fácil Menino e Menina 28 ao 36,655361464,Kidstarcalcados,Baby & Kids Fashion,44.21515152,63.48181818,44.21515152,https://www.shopee.com.br/product/655361464/22803776011
5945088293,Comprei Birigui,k23041568479,Sandalia Feminina Infantil Sandalia Menina,38.29,https://br.shein.com//Kids-Flat-Sandals-p-15022407-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,83,,22095810696,Sandália Feminina Mel Infantil Tratorada  Menina,602244860,Dorabella Calçados,Baby & Kids Fashion,29.88758865,59.9,29.88758865,https://www.shopee.com.br/product/602244860/22095810696
5945088293,Comprei Birigui,k23041573387,Coturno Feminino Infantil Bota Menina Bota Infantil Menina,51.71,https://br.shein.com//Kids-Boots-p-15015016-cat-2074.html?mallCode=2,Baby & Kids Fashion,<80,nan,<800,80,,8227027439,Bota Infantil Menina Feminino Coturno Montaria Cano Longo,385325022,MIKSI CALÇADOS E VESTÚARIO EIRELI M,Baby & Kids Fashion,54.9,54.9,54.9,https://www.shopee.com.br/product/385325022/8227027439
6398877406,Joyce fashion,j23060526262,Tornozeleiras delicadas folheadas feminina,8.29,https://br.shein.com//Women-s-Foot-Jewelry-p-17354439-cat-4193.html?mallCode=2,Fashion Accessories,<10,nan,<100,100,,19497095754,Tornozeleiras Delicadas Folheadas Feminina,410001300,Nana comercio,Fashion Accessories,7.49,30.0,7.49,https://www.shopee.com.br/product/410001300/19497095754
6398877406,Joyce fashion,j23060526262,Tornozeleiras delicadas folheadas feminina,8.29,https://br.shein.com//Women-s-Foot-Jewelry-p-17354439-cat-4193.html?mallCode=2,Fashion Accessories,<10,nan,<100,100,,19597095764,Tornozeleiras delicadas folheadas feminina,397747739,Chic Shop,Fashion Accessories,7.49,50.0,7.49,https://www.shopee.com.br/product/397747739/19597095764
6398877406,Joyce fashion,j23060526262,Tornozeleiras delicadas folheadas feminina,8.29,https://br.shein.com//Women-s-Foot-Jewelry-p-17354439-cat-4193.html?mallCode=2,Fashion Accessories,<10,nan,<100,84,,12205747595,Tornozeleiras Feminina  Folheados,402170449,CYM.ACESSORIOS,Fashion Accessories,7.0,9.99,7.0,https://www.shopee.com.br/product/402170449/12205747595
6398877406,Joyce fashion,j23060526262,Tornozeleiras delicadas folheadas feminina,8.29,https://br.shein.com//Women-s-Foot-Jewelry-p-17354439-cat-4193.html?mallCode=2,Fashion Accessories,<10,nan,<100,84,,23837458988,Tornozeleira Feminina Escamas Folheada Prata,433209403,Lug Folheados,Fashion Accessories,8.99,8.99,8.99,https://www.shopee.com.br/product/433209403/23837458988
6398877406,Joyce fashion,j23060526262,Tornozeleiras delicadas folheadas feminina,8.29,https://br.shein.com//Women-s-Foot-Jewelry-p-17354439-cat-4193.html?mallCode=2,Fashion Accessories,<10,nan,<100,84,,22291607808,Tornozeleiras delicadas folheadas feminina-Modelo Aleatorio,409229810,MONICA LINDA,Fashion Accessories,7.49,35.0,7.49,https://www.shopee.com.br/product/409229810/22291607808
6398877406,Joyce fashion,j23060526262,Tornozeleiras delicadas folheadas feminina,8.29,https://br.shein.com//Women-s-Foot-Jewelry-p-17354439-cat-4193.html?mallCode=2,Fashion Accessories,<10,nan,<100,88,,20298672496,Tornozeleiras delicadas folheadas feminina-/Dourado-Prata,409967151,monica acessorios,Fashion Accessories,7.49,35.0,7.49,https://www.shopee.com.br/product/409967151/20298672496
6398877406,Joyce fashion,j23060526262,Tornozeleiras delicadas folheadas feminina,8.29,https://br.shein.com//Women-s-Foot-Jewelry-p-17354439-cat-4193.html?mallCode=2,Fashion Accessories,<10,nan,<100,87,,22196105168,Tornozeleiras Delicadas folheadas Feminina Prata-Dourado,409941475,MOMO SHOP,Fashion Accessories,7.49,40.0,7.49,https://www.shopee.com.br/product/409941475/22196105168
5945088293,Comprei Birigui,k23041573771,Coturno Infantil Menina Bota Feminina Infantil Bota Infantil Menina Blogueirinha Angipe,51.07,https://br.shein.com//Kids-Boots-p-15003161-cat-2074.html?mallCode=2,Baby & Kids Fashion,<80,nan,<800,100,,5357732370,Coturno Infantil Menina Bota Feminina Infantil Bota Infantil Menina Angipé Blogueirinha,287287585,Comprei Calçados,Baby & Kids Fashion,60.12769231,71.0,60.12769231,https://www.shopee.com.br/product/287287585/5357732370
5945088293,Comprei Birigui,k23041522228,Bota Infantil Menina Angipe Coturno Infantil Menina Bota Menina,52.75,https://br.shein.com//Kids-Boots-p-15190675-cat-2074.html?mallCode=2,Baby & Kids Fashion,<80,nan,<800,80,,5357732370,Coturno Infantil Menina Bota Feminina Infantil Bota Infantil Menina Angipé Blogueirinha,287287585,Comprei Calçados,Baby & Kids Fashion,60.12769231,71.0,60.12769231,https://www.shopee.com.br/product/287287585/5357732370
2801177228,Popidi,k23050535415,Sandalia Babuche Infantil No 19 Ao 36 Chinelo Sandalia Menino Menina Leve 12.13,22.9,https://br.shein.com//Kids-Flat-Sandals-p-15790316-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,88,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23050883230,Sandalia Babuche Infantil Menino Menina No 21 Ao 28 Chinelo Leve 12.12,23.4,https://br.shein.com//Kids-Flat-Sandals-p-15807432-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,93,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23050996966,Sandalia Babuche Feminino Infantil No 19 Ao 36 Menina Chinelo Leve 12.14,29.9,https://br.shein.com//Kids-Flat-Sandals-p-15872985-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,82,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23050969654,Sandalia Babuche Infantil Menina No 21 Ao 28 Chinelo Leve E Macio 12.26,24.9,https://br.shein.com//Kids-Flat-Sandals-p-15846513-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,86,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23050392428,Sandalia Babuche Infantil Menina Menino Barato Centopeia 12.16,24.9,https://br.shein.com//Kids-Flat-Sandals-p-15561783-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,80,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23060856979,Sandalia Babuche Infantil Masculino No 21 Ao 28 Chinelo Leve Macio 12.62,25.9,https://br.shein.com//Kids-Flat-Sandals-p-17479158-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,82,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23060633100,Sandalia Babuche Infantil Menina No 19 Ao 36 Flamingo Leve E Macio 12.33,25.05,https://br.shein.com//Kids-Flat-Sandals-p-17309033-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,80,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23060661854,Sandalia Babuche Infantil No 19 Ao 36 Menina Menino Leve E Macio 12.30,24.9,https://br.shein.com//Kids-Flat-Sandals-p-17441704-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,83,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23061026553,Sandalia Babuche Infantil No 21 Ao 28 Chinelo Menino 12.76,29.9,https://br.shein.com//Kids-Flat-Sandals-p-17549169-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,81,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23060948448,Babuche Sandalia No 21 Ao 28 Chinelo Infantil Menino 12.73,24.9,https://br.shein.com//Kids-Flat-Sandals-p-17546076-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,81,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23060844868,Sandalia Babuche Infantil Menina No 19 Ao 36 Chinelo Leve E Macio 12.41,24.9,https://br.shein.com//Kids-Flat-Sandals-p-17479273-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,87,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
2801177228,Popidi,k23060636332,Sandalia Babuche Infantil Menino No 21 Ao 28 Chinelo Tubarao Leve 12.23,24.9,https://br.shein.com//Kids-Flat-Sandals-p-17405319-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,81,,8742742774,Sandalia Babuche Infantil Menino Menina Chinelo Leve 12.13,318839552,Pópidí,Baby & Kids Fashion,28.33442623,29.9,28.33442623,https://www.shopee.com.br/product/318839552/8742742774
9534398431,Clovis Calcados,x23051596540,Sandalia Feminino Rasteira Solar Ipanema - 26983,32.54,https://br.shein.com//Women-Flip-Flops-p-16127322-cat-3188.html?mallCode=2,Shoes,<40,nan,<400,82,,18535492433,Sandália Infantil Feminina Rasteira Ipanema Solar,327301190,Flin's,Baby & Kids Fashion,30.11274368,30.11274368,30.11274368,https://www.shopee.com.br/product/327301190/18535492433
9534398431,Clovis Calcados,x23052402950,Sandalia Feminina Rasteira Solar Mais Ipanema - 26985,33.04,https://br.shein.com//Women-Flip-Flops-p-16786677-cat-3188.html?mallCode=2,Shoes,<40,nan,<400,84,,18535492433,Sandália Infantil Feminina Rasteira Ipanema Solar,327301190,Flin's,Baby & Kids Fashion,30.11274368,30.11274368,30.11274368,https://www.shopee.com.br/product/327301190/18535492433
9534398431,Clovis Calcados,k23060218213,SANDALIA RASTEIRA INFANTIL SOLAR IPANEMA - 26984,33.32,https://br.shein.com//Kids-Flat-Sandals-p-17182527-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,86,,18535492433,Sandália Infantil Feminina Rasteira Ipanema Solar,327301190,Flin's,Baby & Kids Fashion,30.11274368,30.11274368,30.11274368,https://www.shopee.com.br/product/327301190/18535492433
9534398431,Clovis Calcados,x23061500935,Sandalia Feminino Rasteira Solar Ipanema - 26983,34.15,https://br.shein.com//Women-Flip-Flops-p-17951489-cat-3188.html?mallCode=2,Shoes,<40,nan,<400,82,,18535492433,Sandália Infantil Feminina Rasteira Ipanema Solar,327301190,Flin's,Baby & Kids Fashion,30.11274368,30.11274368,30.11274368,https://www.shopee.com.br/product/327301190/18535492433
2801177228,Popidi,k23050948470,Sandalia Infantil Feminina No 25 Ao 36 Chinelo Flamingo Moda Slide 12.60,28.9,https://br.shein.com//Kids-Slippers-p-15875880-cat-2075.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,95,,13189792061,Sandália Infantil Feminina Chinelo Flamingo Moda Slide 12.60,318839552,Pópidí,Baby & Kids Fashion,38.24862385,39.9,38.24862385,https://www.shopee.com.br/product/318839552/13189792061
2801177228,Popidi,k23060824678,Chinelo Infantil Feminino No 25 Ao 36 Sandalia Papete Moda Slide 12.61,29.9,https://br.shein.com//Kids-Slippers-p-17440502-cat-2075.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,80,,13189792061,Sandália Infantil Feminina Chinelo Flamingo Moda Slide 12.60,318839552,Pópidí,Baby & Kids Fashion,38.24862385,39.9,38.24862385,https://www.shopee.com.br/product/318839552/13189792061
2801177228,Popidi,k23060844740,Chinelo Infantil Feminina No 25 Ao 36 Sandalia Papete Moda Slide 12.59,34.9,https://br.shein.com//Kids-Slippers-p-17427439-cat-2075.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,80,,13189792061,Sandália Infantil Feminina Chinelo Flamingo Moda Slide 12.60,318839552,Pópidí,Baby & Kids Fashion,38.24862385,39.9,38.24862385,https://www.shopee.com.br/product/318839552/13189792061
2801177228,Popidi,k23053017696,Sapatilha Infantil Feminina Menina Boneca Sapato Macia 02.10,29.9,https://br.shein.com//Kids-Flat-Sandals-p-16993181-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,82,,14938699029,Sapatilha Infantil Feminina Menina Lisa Preto Verniz Sapato Boneca,419569800,MagiadeCriança,Baby & Kids Fashion,38.76379888,42.19379888,38.76379888,https://www.shopee.com.br/product/419569800/14938699029
2801177228,Popidi,k23053194612,Sapatilha Infantil Feminina Menina Boneca Sapato Macia 02.10J,29.9,https://br.shein.com//Kids-Flat-Sandals-p-16993158-cat-2069.html?mallCode=2,Baby & Kids Fashion,<40,nan,<400,81,,14938699029,Sapatilha Infantil Feminina Menina Lisa Preto Verniz Sapato Boneca,419569800,MagiadeCriança,Baby & Kids Fashion,38.76379888,42.19379888,38.76379888,https://www.shopee.com.br/product/419569800/14938699029
4419075224,T&T Bem Vindo,e23052755416,Fone De Ouvido Sem Fio Airs Pro4 TWS Bluetooth 5.0,34.82,https://br.shein.com//Wireless-Earbuds-p-16872099-cat-3306.html?mallCode=2,Audio,<40,nan,<400,86,,8514428979,Fone De Ouvido Sem Fio E6s Bluetooth 5.0  Tws Preto,341061019,XUXU BELEZA Oficial,Audio,27.93811945,99.0,27.93811945,https://www.shopee.com.br/product/341061019/8514428979
9152463397,tangshop eletronicos,e22110857811,Fone De Ouvido Sem Fio E6s Bluetooth 5.0 Tws Preto,33.03,https://br.shein.com//Wireless-Earbuds-p-12023014-cat-3306.html?mallCode=2,Audio,<40,nan,<400,100,,8514428979,Fone De Ouvido Sem Fio E6s Bluetooth 5.0  Tws Preto,341061019,XUXU BELEZA Oficial,Audio,27.93811945,99.0,27.93811945,https://www.shopee.com.br/product/341061019/8514428979
9152463397,tangshop eletronicos,e22102848259,Fone Sem Fio TWS Bluetooth Earphone Stereo bass 5.0 Headset With Mic Handsfree Earbuds Low Lag Mode,26.58,https://br.shein.com//Wireless-Earbuds-p-11865209-cat-3306.html?mallCode=2,Audio,<40,nan,<400,89,,13835274650,Xiaomi Redmi Airdots S Fone Sem Fio TWS Bluetooth Earphone Stereo bass 5.0 Headset With Mic Handsfree Earbuds Low Lag Mode,539941264,PANDASHOPP,Audio,21.50845688,21.50845688,21.50845688,https://www.shopee.com.br/product/539941264/13835274650
9152463397,tangshop eletronicos,e23020837907,Fone Sem Fio TWS Bluetooth Earphone Stereo bass 5.0 Headset With Mic Handsfree Earbuds Low Lag Mode,30.3,https://br.shein.com//Wireless-Earbuds-p-12986129-cat-3306.html?mallCode=2,Audio,<40,nan,<400,89,,13835274650,Xiaomi Redmi Airdots S Fone Sem Fio TWS Bluetooth Earphone Stereo bass 5.0 Headset With Mic Handsfree Earbuds Low Lag Mode,539941264,PANDASHOPP,Audio,21.50845688,21.50845688,21.50845688,https://www.shopee.com.br/product/539941264/13835274650
5907347475,Ton Eletronicos,e22102381914,Ton Eletronicos Airdots S Fone Sem Fio TWS Bluetooth Earphone Stereo bass 5.0 Headset With Mic Handsfree Earbuds Low Lag Mode,27.79,https://br.shein.com//Ton-Eletr-nicos-Wireless-Earbuds-p-11800985-cat-3306.html?mallCode=2,Audio,<40,nan,<400,88,,13835274650,Xiaomi Redmi Airdots S Fone Sem Fio TWS Bluetooth Earphone Stereo bass 5.0 Headset With Mic Handsfree Earbuds Low Lag Mode,539941264,PANDASHOPP,Audio,21.50845688,21.50845688,21.50845688,https://www.shopee.com.br/product/539941264/13835274650
5637484078,tudos venda,e23060646912,tudos venda Fone de Ouvido TWS Air Pro Sem Fio Estereo Baixo Pesado para apple ios android,68.1,https://br.shein.com//tudos-venda-Wireless-Earbuds-p-17405055-cat-3306.html?mallCode=2,Audio,<80,nan,<800,92,,14879983236,Fone de Ouvido TWS Air Pro Sem Fio Estéreo Baixo Pesado para apple ios android,753706280,Fone de Ouvido Air Pro,Audio,69.63186047,109.0,69.63186047,https://www.shopee.com.br/product/753706280/14879983236
9152463397,tangshop eletronicos,e23022189555,Fone De Ouvido Tws Bluetooth V5.0 Touch - I12,24.83,https://br.shein.com//Wireless-Earbuds-p-13233855-cat-3306.html?mallCode=2,Audio,<40,nan,<400,100,,16530797394,Fone De Ouvido Tws Bluetooth V5.0 Touch - I12,390383033,BELEZA BELEZINHA E-COMMERCE,Audio,20.5,39.99,20.5,https://www.shopee.com.br/product/390383033/16530797394
9152463397,tangshop eletronicos,e22110857811,Fone De Ouvido Sem Fio E6s Bluetooth 5.0 Tws Preto,33.03,https://br.shein.com//Wireless-Earbuds-p-12023014-cat-3306.html?mallCode=2,Audio,<40,nan,<400,87,,17330350772,i12 Tws Fone De Ouvido Bluetooth 5.0 Sem Fio + Estojo Protetor,721506244,Mordor.br,Audio,30.55254328,79.84,30.55254328,https://www.shopee.com.br/product/721506244/17330350772
5637484078,tudos venda,e23031433630,tudos venda Fone de Ouvido Sem Fio i12  branco Tws Bluetooth Com Touch Bluetooth 5.2,24.24,https://br.shein.com//tudos-venda-Wireless-Earbuds-p-13845743-cat-3306.html?mallCode=2,Audio,<40,nan,<400,83,,20566457612,Fone de Ouvido Sem Fio i12 Tws Bluetooth Com Touch Bluetooth 5.0,874603044,SUPER CHETO,Audio,22.32325083,24.06740817,22.32325083,https://www.shopee.com.br/product/874603044/20566457612
4419075224,T&T Bem Vindo,e23051188103,Fone De Ouvido Sem Fio Bluetooth Xiaomi Redmi AirDots 2,28.07,https://br.shein.com//Wireless-Earbuds-p-15937022-cat-3306.html?mallCode=2,Audio,<40,nan,<400,85,,17362582727,Fone De Ouvido Airdots A6S Tws Sem Fio Bluetooth 5.0 Fones Para Xiaomi Redmi,757825564,heney.br,Audio,22.19369626,58.59929691,22.19369626,https://www.shopee.com.br/product/757825564/17362582727
9152463397,tangshop eletronicos,e22110857811,Fone De Ouvido Sem Fio E6s Bluetooth 5.0 Tws Preto,33.03,https://br.shein.com//Wireless-Earbuds-p-12023014-cat-3306.html?mallCode=2,Audio,<40,nan,<400,84,,20498486389,YG Fone De Ouvido Sem Fio E6s Bluetooth 5.0 Tws Tela LED,992646473,YGJLX,Audio,21.89361382,65.94950413,21.89361382,https://www.shopee.com.br/product/992646473/20498486389
7067533322,CASA DAS SISI,e23040801370,Fone de Ouvido Bluetooth Sem Fio jbl950 Wireless Radio,40.94,https://br.shein.com//Wireless-Earbuds-p-14598684-cat-3306.html?mallCode=2,Audio,<80,nan,<800,82,,19598511613,Fone De Ouvido Bluethooth Sem Fio Rádio Mp3 J-950,362859393,ALFA MERCEARIA.BR,Audio,40.88,110.0,40.88,https://www.shopee.com.br/product/362859393/19598511613
4419075224,T&T Bem Vindo,e23051111661,Fone De Ouvido Bluethooth Sem Fio Radio Mp3 950,47.68,https://br.shein.com//Wireless-Earbuds-p-15882677-cat-3306.html?mallCode=2,Audio,<80,nan,<800,89,,19598511613,Fone De Ouvido Bluethooth Sem Fio Rádio Mp3 J-950,362859393,ALFA MERCEARIA.BR,Audio,40.88,110.0,40.88,https://www.shopee.com.br/product/362859393/19598511613
4398436651,Mega Atacado,e23051701385,Fone de Ouvido Bluetooth com Microfone Branca,15.37,https://br.shein.com//Headset-p-16231020-cat-3305.html?mallCode=2,Audio,<20,nan,<200,88,,8027459032,Fone de ouvido sem fio bluetooth com microfone,404485361,Vaorlo.br,Audio,14.93270734,160.0,14.93270734,https://www.shopee.com.br/product/404485361/8027459032
